c Emme Modeller - Matrix Transaction
c Date: 2015-02-27 15:45:21
c Project:        TL_RTM_Release_2015_01.00 [2011 Base Case]                  
t matrices
a matrix=mo161   p1-10   0.0 ProducWkLA0                             
   gu02    all  17.62125
   gu05    all  10.36331
   gu06    all  21.44936
   gu07    all  12.73944
   gu08    all  4.753924
   gu09    all  38.45425
   gu10    all  12.46391
   gu11    all  23.88077
   gu12    all  18.56056
   gu13    all  9.845044
   gu14    all  52.04389
   gu16    all  3.173565
   gu21    all  .3899810
   gu22    all  .0253219
   gu23    all  1.618165
   gu24    all  8.126945
   gu25    all  8.157949
a matrix=mo445   p1123   0.0 Produc WkW1MA3+                         
   gu01    all  126.6971
   gu02    all  477.9895
   gu05    all  685.8527
   gu06    all  1266.002
   gu07    all   744.252
   gu08    all  156.4829
   gu09    all  1907.394
   gu10    all  309.9102
   gu11    all  907.9222
   gu12    all    741.61
   gu13    all  157.5566
   gu14    all  1313.293
   gu16    all  155.7035
   gu21    all  26.97069
   gu22    all  21.68849
   gu23    all  52.48262
   gu24    all  298.7552
   gu25    all  746.7596
a matrix=mo446   p1223   0.0 Produc WkW2MA3+                         
   gu01    all  297.0684
   gu02    all   1715.48
   gu05    all      2355
   gu06    all  5490.437
   gu07    all  2673.786
   gu08    all  628.0231
   gu09    all  7192.308
   gu10    all  1246.365
   gu11    all  3344.318
   gu12    all   2722.05
   gu13    all   774.673
   gu14    all  5232.586
   gu16    all  574.6929
   gu21    all  53.27557
   gu22    all  57.08585
   gu23    all  144.1054
   gu24    all   926.479
   gu25    all  2628.691
a matrix=mo447   p1323   0.0 Produc WkW3+MA3+                        
   gu01    all  437.3929
   gu02    all  3292.389
   gu05    all  4093.141
   gu06    all  7517.543
   gu07    all  5684.112
   gu08    all  1105.838
   gu09    all  18704.24
   gu10    all   1302.74
   gu11    all  3776.473
   gu12    all  4819.015
   gu13    all   1247.98
   gu14    all  9088.559
   gu16    all  794.9161
   gu21    all  45.69382
   gu22    all  91.13299
   gu23    all  258.7593
   gu24    all  1819.718
   gu25    all  5967.394
a matrix=mo448   p1033   0.0 Produc WkW0HA3+                         
   gu01    all  5.584571
   gu02    all  9.653562
   gu05    all  4.020059
   gu06    all  7.965305
   gu07    all  5.125122
   gu08    all  5.430075
   gu09    all  10.61989
   gu10    all  12.19604
   gu11    all  6.743908
   gu12    all  9.713249
   gu13    all  1.624187
   gu14    all  9.167081
   gu16    all  .8319492
   gu21    all  .4294372
   gu22    all  .1250332
   gu23    all  1.194562
   gu24    all  6.115502
   gu25    all  2.549602
a matrix=mo449   p1133   0.0 Produc WkW1HA3+                         
   gu01    all  248.5464
   gu02    all  728.0647
   gu05    all  446.0367
   gu06    all  1181.145
   gu07    all  623.0056
   gu08    all  322.7943
   gu09    all  1321.043
   gu10    all  497.5205
   gu11    all  681.6745
   gu12    all  526.8615
   gu13    all  76.78326
   gu14    all  546.1289
   gu16    all  119.0948
   gu21    all  73.29176
   gu22    all  1.705612
   gu23    all  107.6376
   gu24    all  606.6439
   gu25    all  638.0514
a matrix=mo450   p1233   0.0 Produc WkW2HA3+                         
   gu01    all  778.8289
   gu02    all  4044.238
   gu05    all  2792.636
   gu06    all  7188.355
   gu07    all  2227.478
   gu08    all  1172.854
   gu09    all  7180.266
   gu10    all  2617.201
   gu11    all  3592.159
   gu12    all  2859.532
   gu13    all  576.9968
   gu14    all  3727.586
   gu16    all  725.5398
   gu21    all  168.3595
   gu22    all  60.81801
   gu23    all  368.2787
   gu24    all  2349.472
   gu25    all  3453.484
a matrix=mo451   p1333   0.0 Produc WkW3+HA3+                        
   gu01    all  1077.222
   gu02    all  5749.591
   gu05    all  4301.061
   gu06    all  13328.67
   gu07    all  6365.896
   gu08    all  2651.769
   gu09    all   16099.8
   gu10    all  2355.888
   gu11    all  5495.859
   gu12    all  6213.839
   gu13    all  1275.514
   gu14    all  8164.187
   gu16    all   850.049
   gu21    all  98.49372
   gu22    all   71.0772
   gu23    all  414.9714
   gu24    all  2545.784
   gu25    all  6143.059
a matrix=mo452   p8010   0.0 Produc NwW0LA0                          
   gu01    all  14.77217
   gu02    all   38.4037
   gu05    all  132.0536
   gu06    all  31.24988
   gu07    all  53.91489
   gu08    all  11.85686
   gu09    all  42.73424
   gu10    all   18.1146
   gu11    all  12.38641
   gu12    all  32.13386
   gu13    all  6.440603
   gu14    all  72.09085
   gu16    all  42.93836
   gu21    all  290.1273
   gu22    all  72.57461
   gu23    all  32.25399
   gu24    all  53.65173
   gu25    all  189.9148
a matrix=mo453   p8110   0.0 Produc NwW1LA0                          
   gu01    all  108.7899
   gu02    all  441.3255
   gu05    all   1495.16
   gu06    all  348.0972
   gu07    all  566.2286
   gu08    all  86.77269
   gu09    all  538.5476
   gu10    all  91.92413
   gu11    all  111.1566
   gu12    all  265.6761
   gu13    all  33.19285
   gu14    all  400.2355
   gu16    all    568.95
   gu21    all  6862.036
   gu22    all  1264.805
   gu23    all  528.6049
   gu24    all  861.7361
   gu25    all  3006.055
a matrix=mo454   p8210   0.0 Produc NwW2LA0                          
   gu01    all  35.48336
   gu02    all  183.0484
   gu05    all  692.2504
   gu06    all  170.2771
   gu07    all  258.3729
   gu08    all  32.70202
   gu09    all  207.0396
   gu10    all  12.65971
   gu11    all  60.33629
   gu12    all  89.09286
   gu13    all  24.49438
   gu14    all  224.9654
   gu16    all  243.2157
   gu21    all  1258.382
   gu22    all   645.968
   gu23    all  117.7369
   gu24    all  237.7574
   gu25    all  1361.034
a matrix=mo455   p8310   0.0 Produc NwW3+LA0                         
   gu01    all  6.902423
   gu02    all  25.16452
   gu05    all  134.0316
   gu06    all  44.81328
   gu07    all  66.45152
   gu08    all  5.052913
   gu09    all  85.70903
   gu10    all  1.821908
   gu11    all  14.65126
   gu12    all  11.53618
   gu13    all  7.326959
   gu14    all  42.03649
   gu16    all  35.45839
   gu21    all  73.72925
   gu22    all  73.28553
   gu23    all  21.08323
   gu24    all  51.33463
   gu25    all  352.3072
a matrix=mo456   p8020   0.0 Produc NwW0MA0                          
   gu01    all  7.035339
   gu02    all  24.90381
   gu05    all   43.3653
   gu06    all  11.03117
   gu07    all  18.04504
   gu08    all  4.842214
   gu09    all  17.09951
   gu10    all  8.949926
   gu11    all  4.240391
   gu12    all  12.50762
   gu13    all  2.126873
   gu14    all  21.50936
   gu16    all  23.25722
   gu21    all  95.85817
   gu22    all  .1119535
   gu23    all  22.70897
   gu24    all  30.34158
   gu25    all  57.56933
a matrix=mo457   p8120   0.0 Produc NwW1MA0                          
   gu01    all  48.98511
   gu02    all  313.9899
   gu05    all    894.04
   gu06    all  243.3404
   gu07    all   329.851
   gu08    all  60.34607
   gu09    all  321.9877
   gu10    all  78.67348
   gu11    all  72.40398
   gu12    all  222.2819
   gu13    all  20.65501
   gu14    all  225.8066
   gu16    all  443.2201
   gu21    all  4704.133
   gu22    all   393.144
   gu23    all  370.4141
   gu24    all  483.8087
   gu25    all  2063.568
a matrix=mo458   p8220   0.0 Produc NwW2MA0                          
   gu01    all  36.43798
   gu02    all  277.9059
   gu05    all  864.5374
   gu06    all  261.7028
   gu07    all  278.4773
   gu08    all  69.08442
   gu09    all  358.0645
   gu10    all  85.04082
   gu11    all  91.24514
   gu12    all    284.99
   gu13    all  35.51819
   gu14    all  290.2353
   gu16    all  395.1942
   gu21    all  2543.672
   gu22    all  394.3576
   gu23    all  260.9698
   gu24    all  361.1442
   gu25    all  1645.804
a matrix=mo459   p8320   0.0 Produc NwW3+MA0                         
   gu01    all  6.556057
   gu02    all  42.09318
   gu05    all   155.626
   gu06    all  47.27102
   gu07    all  63.66709
   gu08    all  14.47449
   gu09    all  113.5948
   gu10    all  12.66835
   gu11    all  15.06633
   gu12    all  68.38368
   gu13    all  8.072737
   gu14    all  48.40693
   gu16    all  41.48095
   gu21    all  151.2029
   gu22    all  36.87321
   gu23    all  27.61331
   gu24    all  57.82387
   gu25    all  339.1002
a matrix=mo460   p8030   0.0 Produc NwW0HA0                          
   gu01    all  6.098855
   gu02    all  13.23543
   gu05    all  16.99336
   gu06    all  3.182901
   gu07    all   7.06558
   gu08    all  3.178938
   gu09    all  4.855882
   gu10    all  5.001004
   gu11    all    1.1306
   gu12    all  7.166269
   gu13    all  .5235788
   gu14    all  4.517126
   gu16    all  5.785922
   gu21    all  90.00125
   gu22    all  4.748053
   gu23    all  15.94773
   gu24    all  20.67234
   gu25    all  22.62385
a matrix=mo461   p8130   0.0 Produc NwW1HA0                          
   gu01    all  51.35009
   gu02    all  217.9721
   gu05    all  461.5635
   gu06    all  102.1667
   gu07    all  148.6459
   gu08    all  35.65348
   gu09    all  142.7785
   gu10    all  46.59212
   gu11    all  28.88634
   gu12    all  104.4445
   gu13    all  8.073344
   gu14    all  67.11166
   gu16    all  227.4896
   gu21    all  3644.121
   gu22    all  16.87651
   gu23    all  340.9824
   gu24    all  421.2159
   gu25    all  1198.944
a matrix=mo462   p8230   0.0 Produc NwW2HA0                          
   gu01    all  55.12669
   gu02    all  286.5382
   gu05    all  535.8595
   gu06    all  153.5098
   gu07    all  140.4431
   gu08    all  41.21052
   gu09    all  183.6043
   gu10    all  52.82689
   gu11    all  53.22598
   gu12    all  150.2114
   gu13    all  21.30698
   gu14    all  107.6596
   gu16    all  259.5021
   gu21    all  2350.824
   gu22    all  188.4645
   gu23    all   237.606
   gu24    all  380.9417
   gu25    all  1282.391
a matrix=mo463   p8330   0.0 Produc NwW3+HA0                         
   gu01    all  13.98282
   gu02    all  49.38766
   gu05    all  90.60593
   gu06    all  37.07283
   gu07    all  44.42435
   gu08    all  11.43951
   gu09    all  55.83298
   gu10    all  7.527599
   gu11    all  11.51967
   gu12    all  49.57189
   gu13    all  6.679715
   gu14    all  25.26906
   gu16    all  23.45492
   gu21    all  103.3574
   gu22    all  12.99856
   gu23    all  25.76649
   gu24    all  47.10695
   gu25    all    213.64
a matrix=mo464   p8011   0.0 Produc NwW0LA1                          
   gu01    all  42.44978
   gu02    all   65.7431
   gu05    all  191.1376
   gu06    all  92.68066
   gu07    all  152.5571
   gu08    all  36.43452
   gu09    all  126.3992
   gu10    all  51.92063
   gu11    all  41.46798
   gu12    all  97.66631
   gu13    all  21.44686
   gu14    all  216.5063
   gu16    all  56.32812
   gu21    all  107.9008
   gu22    all  37.79676
   gu23    all  24.00422
   gu24    all  69.44613
   gu25    all  189.5842
a matrix=mo465   p8111   0.0 Produc NwW1LA1                          
   gu01    all  500.1597
   gu02    all  1127.475
   gu05    all  3196.594
   gu06    all  1593.643
   gu07    all   2454.75
   gu08    all  430.5428
   gu09    all  2420.711
   gu10    all  398.4046
   gu11    all  580.6671
   gu12    all  1252.122
   gu13    all   161.751
   gu14    all  1796.708
   gu16    all  1071.464
   gu21    all  3541.819
   gu22    all  931.0605
   gu23    all  535.8536
   gu24    all  1526.975
   gu25    all  4326.767
a matrix=mo466   p8211   0.0 Produc NwW2LA1                          
   gu01    all   186.879
   gu02    all  568.6904
   gu05    all  1668.597
   gu06    all  894.6786
   gu07    all  1226.258
   gu08    all  170.5514
   gu09    all  1133.127
   gu10    all  71.26878
   gu11    all   346.611
   gu12    all  478.5963
   gu13    all  134.6074
   gu14    all  1114.135
   gu16    all  548.5565
   gu21    all  697.2432
   gu22    all   495.079
   gu23    all  150.3937
   gu24    all  515.4519
   gu25    all  2247.013
a matrix=mo467   p8311   0.0 Produc NwW3+LA1                         
   gu01    all  30.50575
   gu02    all  73.18732
   gu05    all  271.7138
   gu06    all  186.9135
   gu07    all  247.2877
   gu08    all  21.19938
   gu09    all  353.7054
   gu10    all  7.156072
   gu11    all  69.17478
   gu12    all  54.45511
   gu13    all  35.39637
   gu14    all  178.9796
   gu16    all  70.09819
   gu21    all  41.05091
   gu22    all  56.28141
   gu23    all  22.57203
   gu24    all  87.85236
   gu25    all  524.8005
a matrix=mo468   p8021   0.0 Produc NwW0MA1                          
   gu01    all  43.94581
   gu02    all  86.53815
   gu05    all  122.4197
   gu06    all  69.13041
   gu07    all  101.4447
   gu08    all  31.73372
   gu09    all   109.313
   gu10    all  54.16885
   gu11    all  30.47963
   gu12    all    84.644
   gu13    all  15.20694
   gu14    all  142.8575
   gu16    all   63.3558
   gu21    all  111.3934
   gu22    all  .3473240
   gu23    all  35.29949
   gu24    all  76.71293
   gu25    all  114.7622
a matrix=mo469   p8121   0.0 Produc NwW1MA1                          
   gu01    all  459.5415
   gu02    all  1556.178
   gu05    all   3936.46
   gu06    all  2331.217
   gu07    all  2827.447
   gu08    all  604.8019
   gu09    all  3172.256
   gu10    all  743.5287
   gu11    all  802.7598
   gu12    all  2344.492
   gu13    all  217.2344
   gu14    all  2235.474
   gu16    all  1782.985
   gu21    all  7261.326
   gu22    all  780.8416
   gu23    all  801.6781
   gu24    all  1738.417
   gu25    all  6027.889
a matrix=mo470   p8221   0.0 Produc NwW2MA1                          
   gu01    all  419.6867
   gu02    all  1775.277
   gu05    all  4449.711
   gu06    all  3166.228
   gu07    all   2864.39
   gu08    all  812.7805
   gu09    all    4147.1
   gu10    all  981.3964
   gu11    all  1217.898
   gu12    all  3636.374
   gu13    all   452.174
   gu14    all  3202.043
   gu16    all  1849.954
   gu21    all  4488.523
   gu22    all  811.8098
   gu23    all  628.9596
   gu24    all  1521.785
   gu25    all  5980.676
a matrix=mo471   p8321   0.0 Produc NwW3+MA1                         
   gu01    all  64.18123
   gu02    all  261.3064
   gu05    all  638.6788
   gu06    all  427.1221
   gu07    all  507.9595
   gu08    all  132.4162
   gu09    all  1020.144
   gu10    all   108.583
   gu11    all  155.8709
   gu12    all  709.4581
   gu13    all  85.63975
   gu14    all  447.1216
   gu16    all  174.9013
   gu21    all  252.2371
   gu22    all  74.71634
   gu23    all  64.37161
   gu24    all  210.9153
   gu25    all  1051.697
a matrix=mo472   p8031   0.0 Produc NwW0HA1                          
   gu01    all  82.62692
   gu02    all  95.86069
   gu05    all  99.41708
   gu06    all  42.68517
   gu07    all  85.13692
   gu08    all  44.33775
   gu09    all  65.84966
   gu10    all  64.72266
   gu11    all  17.34633
   gu12    all  102.5047
   gu13    all  7.925361
   gu14    all  62.18618
   gu16    all  33.40053
   gu21    all  205.6925
   gu22    all  13.77573
   gu23    all  53.47296
   gu24    all  111.7562
   gu25    all  92.08276
a matrix=mo473   p8131   0.0 Produc NwW1HA1                          
   gu01    all  1101.477
   gu02    all  2241.806
   gu05    all  3618.917
   gu06    all  1972.404
   gu07    all  2645.359
   gu08    all  751.3015
   gu09    all  2772.061
   gu10    all   870.172
   gu11    all  649.6965
   gu12    all  2158.624
   gu13    all  174.2102
   gu14    all  1289.965
   gu16    all  1795.447
   gu21    all  11650.91
   gu22    all  67.07435
   gu23    all  1588.602
   gu24    all  3272.572
   gu25    all  6751.792
a matrix=mo474   p8231   0.0 Produc NwW2HA1                          
